3.870000	-1.273916
3.880000	-1.309224
3.890000	-1.344505
3.900000	-1.379760
3.910000	-1.414987
3.920000	-1.450186
3.930000	-1.485356
3.940000	-1.520496
3.950000	-1.555605
3.960000	-1.590684
3.970000	-1.625730
3.980000	-1.660745
3.990000	-1.695726
4.000000	-1.730673
4.010000	-1.765585
4.020000	-1.800462
4.030000	-1.835303
4.040000	-1.870108
4.050000	-1.904875
4.060000	-1.939604
4.070000	-1.974294
4.080000	-2.008944
4.090000	-2.043555
4.100000	-2.078124
4.110000	-2.112652
4.120000	-2.147138
4.130000	-2.181581
4.140000	-2.215980
4.150000	-2.250335
4.160000	-2.284645
4.170000	-2.318909
4.180000	-2.353127
4.190000	-2.387298
4.200000	-2.421421
4.210000	-2.455495
4.220000	-2.489521
4.230000	-2.523496
4.240000	-2.557422
4.250000	-2.591296
4.260000	-2.625118
4.270000	-2.658888
4.280000	-2.692604
4.290000	-2.726267
4.300000	-2.759875
4.310000	-2.793428
4.320000	-2.826925
4.330000	-2.860366
4.340000	-2.893749
4.350000	-2.927074
4.360000	-2.960341
4.370000	-2.993549
4.380000	-3.026697
4.390000	-3.059784
4.400000	-3.092810
4.410000	-3.125775
4.420000	-3.158676
4.430000	-3.191515
4.440000	-3.224290
4.450000	-3.257000
4.460000	-3.289645
4.470000	-3.322224
4.480000	-3.354737
4.490000	-3.387183
4.500000	-3.419561
4.510000	-3.451871
4.520000	-3.484112
4.530000	-3.516282
4.540000	-3.548383
4.550000	-3.580413
4.560000	-3.612371
4.570000	-3.644257
4.580000	-3.676069
4.590000	-3.707809
4.600000	-3.739474
4.610000	-3.771065
4.620000	-3.802580
4.630000	-3.834018
4.640000	-3.865381
4.650000	-3.896666
4.660000	-3.927873
4.670000	-3.959001
4.680000	-3.990051
4.690000	-4.021020
4.700000	-4.051909
4.710000	-4.082717
4.720000	-4.113444
4.730000	-4.144088
4.740000	-4.174649
4.750000	-4.205127
4.760000	-4.235520
4.770000	-4.265829
4.780000	-4.296053
4.790000	-4.326191
4.800000	-4.356242
4.810000	-4.386206
4.820000	-4.416082
4.830000	-4.445870
4.840000	-4.475569
4.850000	-4.505179
4.860000	-4.534698
4.870000	-4.564127
4.880000	-4.593465
4.890000	-4.622710
4.900000	-4.651864
4.910000	-4.680924
4.920000	-4.709890
4.930000	-4.738763
4.940000	-4.767540
4.950000	-4.796222
4.960000	-4.824809
4.970000	-4.853298
4.980000	-4.881691
4.990000	-4.909986
5.000000	-4.938183
5.010000	-4.966281
5.020000	-4.994280
5.030000	-5.022179
5.040000	-5.049977
5.050000	-5.077675
5.060000	-5.105271
5.070000	-5.132764
5.080000	-5.160156
5.090000	-5.187444
5.100000	-5.214628
5.110000	-5.241708
5.120000	-5.268683
5.130000	-5.295552
5.140000	-5.322316
5.150000	-5.348974
5.160000	-5.375524
5.170000	-5.401967
5.180000	-5.428302
5.190000	-5.454528
5.200000	-5.480645
5.210000	-5.506653
5.220000	-5.532550
5.230000	-5.558337
5.240000	-5.584012
5.250000	-5.609576
5.260000	-5.635028
5.270000	-5.660367
5.280000	-5.685593
5.290000	-5.710705
5.300000	-5.735703
5.310000	-5.760586
5.320000	-5.785354
5.330000	-5.810006
5.340000	-5.834542
5.350000	-5.858962
5.360000	-5.883264
5.370000	-5.907448
5.380000	-5.931515
5.390000	-5.955462
5.400000	-5.979291
5.410000	-6.003000
5.420000	-6.026589
5.430000	-6.050058
5.440000	-6.073405
5.450000	-6.096631
5.460000	-6.119735
5.470000	-6.142717
5.480000	-6.165576
5.490000	-6.188311
5.500000	-6.210923
5.510000	-6.233410
5.520000	-6.255773
5.530000	-6.278011
5.540000	-6.300123
5.550000	-6.322109
5.560000	-6.343969
5.570000	-6.365702
5.580000	-6.387307
5.590000	-6.408785
5.600000	-6.430135
5.610000	-6.451356
5.620000	-6.472448
5.630000	-6.493410
5.640000	-6.514243
5.650000	-6.534945
5.660000	-6.555517
5.670000	-6.575957
5.680000	-6.596267
5.690000	-6.616444
5.700000	-6.636488
5.710000	-6.656400
5.720000	-6.676179
5.730000	-6.695825
5.740000	-6.715336
5.750000	-6.734714
5.760000	-6.753956
5.770000	-6.773063
5.780000	-6.792035
5.790000	-6.810872
5.800000	-6.829571
5.810000	-6.848135
5.820000	-6.866561
5.830000	-6.884850
5.840000	-6.903001
5.850000	-6.921015
5.860000	-6.938890
5.870000	-6.956626
5.880000	-6.974223
5.890000	-6.991680
5.900000	-7.008998
5.910000	-7.026175
5.920000	-7.043212
5.930000	-7.060108
5.940000	-7.076863
5.950000	-7.093476
